time,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,precipitation,rain,weather_code
2025-01-20T00:00,18.3,97,17.8,913.7,100,7.5,15.8,0.0,0.0,3
2025-01-20T01:00,18.6,97,18.1,913.3,100,8.6,19.4,0.0,0.0,3
2025-01-20T02:00,18.5,98,18.2,912.5,100,9.5,21.6,0.0,0.0,3
2025-01-20T03:00,18.5,98,18.1,912.1,100,9.7,23.0,0.0,0.0,3
2025-01-20T04:00,18.6,96,17.9,912.0,100,8.8,22.3,0.0,0.0,3
2025-01-20T05:00,18.2,97,17.8,912.0,100,8.7,20.2,0.0,0.0,3
2025-01-20T06:00,17.9,100,17.8,912.7,100,8.2,17.6,0.0,0.0,3
2025-01-20T07:00,17.9,94,17.0,913.7,48,9.4,22.7,0.0,0.0,1
2025-01-20T08:00,19.1,85,16.5,914.7,15,8.6,22.7,0.0,0.0,0
2025-01-20T09:00,21.2,68,15.1,915.5,3,9.1,25.6,0.0,0.0,0
2025-01-20T10:00,23.2,55,13.8,915.6,50,10.2,28.8,0.0,0.0,2
2025-01-20T11:00,24.8,47,12.7,915.3,74,10.3,30.2,0.0,0.0,2
2025-01-20T12:00,26.1,40,11.3,914.7,20,10.5,31.0,0.0,0.0,1
2025-01-20T13:00,26.9,35,10.3,913.6,1,10.7,31.3,0.0,0.0,0
2025-01-20T14:00,27.3,34,10.1,912.7,0,11.1,31.7,0.0,0.0,0
2025-01-20T15:00,27.2,35,10.2,912.0,0,11.5,31.7,0.0,0.0,0
2025-01-20T16:00,26.7,34,9.7,911.9,0,11.4,31.3,0.0,0.0,0
2025-01-20T17:00,25.6,37,9.7,912.0,0,9.9,29.5,0.0,0.0,0
2025-01-20T18:00,23.5,50,12.6,911.9,40,7.3,22.0,0.0,0.0,1
2025-01-20T19:00,22.2,56,12.9,912.6,88,8.0,16.6,0.0,0.0,3
2025-01-20T20:00,21.0,60,12.9,913.1,34,9.3,19.1,0.0,0.0,1
2025-01-20T21:00,20.0,66,13.4,913.6,26,8.9,19.8,0.0,0.0,1
2025-01-20T22:00,19.0,72,13.9,913.4,6,8.4,18.4,0.0,0.0,0
2025-01-20T23:00,18.3,78,14.4,913.0,84,8.8,18.0,0.0,0.0,3
2025-01-21T00:00,17.8,83,14.8,912.5,67,9.2,18.7,0.0,0.0,2
2025-01-21T01:00,17.1,88,15.1,911.7,84,9.0,18.7,0.0,0.0,3
2025-01-21T02:00,16.6,91,15.1,910.9,14,8.6,18.4,0.0,0.0,0
2025-01-21T03:00,16.2,93,15.0,910.3,0,8.5,17.6,0.0,0.0,0
2025-01-21T04:00,15.9,93,14.7,910.3,0,8.9,18.0,0.0,0.0,0
2025-01-21T05:00,15.7,93,14.5,910.5,0,9.4,19.1,0.0,0.0,0
2025-01-21T06:00,15.7,88,13.8,911.2,0,9.6,19.8,0.0,0.0,0
2025-01-21T07:00,16.2,82,13.1,912.0,0,10.1,20.5,0.0,0.0,0
2025-01-21T08:00,18.4,70,12.9,913.7,0,8.1,20.9,0.0,0.0,0
2025-01-21T09:00,20.9,58,12.3,914.9,0,9.7,27.0,0.0,0.0,0
2025-01-21T10:00,23.1,47,11.1,915.2,27,10.1,29.9,0.0,0.0,1
2025-01-21T11:00,25.1,36,9.0,914.8,90,10.6,31.7,0.0,0.0,3
2025-01-21T12:00,26.6,29,7.0,914.2,100,10.9,32.8,0.0,0.0,3
2025-01-21T13:00,27.5,26,6.3,913.1,99,11.0,33.1,0.0,0.0,3
2025-01-21T14:00,27.8,24,5.3,912.1,99,11.2,32.8,0.0,0.0,3
2025-01-21T15:00,27.6,24,5.3,911.6,86,11.6,32.8,0.0,0.0,3
2025-01-21T16:00,26.9,28,6.7,911.5,74,11.3,32.4,0.0,0.0,2
2025-01-21T17:00,25.7,32,7.9,911.6,24,10.9,30.6,0.0,0.0,1
2025-01-21T18:00,23.5,38,8.5,911.7,26,7.9,24.1,0.0,0.0,1
2025-01-21T19:00,22.1,42,8.5,912.2,60,9.7,20.9,0.0,0.0,2
2025-01-21T20:00,20.7,48,9.2,912.6,91,10.0,21.2,0.0,0.0,3
2025-01-21T21:00,19.6,53,9.8,913.0,93,10.5,22.3,0.0,0.0,3
2025-01-21T22:00,18.7,58,10.4,912.7,96,10.5,22.3,0.0,0.0,3
2025-01-21T23:00,17.9,62,10.4,912.2,99,10.0,22.0,0.0,0.0,3
2025-01-22T00:00,17.4,64,10.4,911.7,86,10.0,20.9,0.0,0.0,3
2025-01-22T01:00,16.7,69,10.9,910.9,14,10.5,21.6,0.0,0.0,0
2025-01-22T02:00,16.2,74,11.6,910.3,9,10.2,22.0,0.0,0.0,0
2025-01-22T03:00,15.8,79,12.1,909.9,2,10.0,21.2,0.0,0.0,0
2025-01-22T04:00,15.6,80,12.1,909.8,0,10.0,20.9,0.0,0.0,0
2025-01-22T05:00,15.4,79,11.7,909.7,0,9.7,20.5,0.0,0.0,0
2025-01-22T06:00,15.6,77,11.5,910.5,0,9.0,19.4,0.0,0.0,0
2025-01-22T07:00,16.2,73,11.3,911.6,0,10.1,20.2,0.0,0.0,0
2025-01-22T08:00,18.6,59,10.4,913.1,0,8.7,22.3,0.0,0.0,0
2025-01-22T09:00,21.6,42,8.2,914.5,0,9.7,27.4,0.0,0.0,0
2025-01-22T10:00,24.1,38,9.0,914.9,0,7.2,27.4,0.0,0.0,0
2025-01-22T11:00,26.3,34,9.1,914.6,0,6.6,24.5,0.0,0.0,0
2025-01-22T12:00,27.8,33,9.9,914.0,0,7.9,27.4,0.0,0.0,0
2025-01-22T13:00,28.5,35,11.7,913.0,0,9.3,30.2,0.0,0.0,0
2025-01-22T14:00,28.6,38,13.1,911.9,0,10.5,32.0,0.0,0.0,0
2025-01-22T15:00,28.0,44,14.7,911.8,17,12.2,34.9,0.0,0.0,0
2025-01-22T16:00,27.3,46,14.8,911.8,45,13.8,36.0,0.0,0.0,1
2025-01-22T17:00,26.2,47,13.9,911.9,13,10.6,36.4,0.0,0.0,0
2025-01-22T18:00,25.0,52,14.6,912.2,67,9.9,27.4,0.0,0.0,2
2025-01-22T19:00,23.7,60,15.4,913.2,6,10.3,23.0,0.0,0.0,0
2025-01-22T20:00,22.3,68,16.2,913.6,2,11.6,27.0,0.0,0.0,0
2025-01-22T21:00,21.1,73,16.2,913.7,2,12.3,27.4,0.0,0.0,0
2025-01-22T22:00,20.2,77,16.0,913.7,0,12.3,27.4,0.0,0.0,0
2025-01-22T23:00,19.5,80,15.9,913.2,0,12.4,27.0,0.0,0.0,0
2025-01-23T00:00,18.9,83,15.9,912.6,19,11.8,26.6,0.0,0.0,0
2025-01-23T01:00,18.1,89,16.3,911.9,97,11.9,25.9,0.0,0.0,3
2025-01-23T02:00,17.5,94,16.6,911.2,71,12.2,25.6,0.0,0.0,2
2025-01-23T03:00,17.0,98,16.7,910.7,100,12.2,26.3,0.0,0.0,3
2025-01-23T04:00,16.7,100,16.7,910.7,100,11.5,24.5,0.0,0.0,3
2025-01-23T05:00,16.7,100,16.6,910.9,100,9.0,24.1,0.0,0.0,3
2025-01-23T06:00,17.4,99,17.3,911.7,100,9.5,21.2,0.0,0.0,3
2025-01-23T07:00,17.7,94,16.8,912.8,100,8.7,20.5,0.0,0.0,3
2025-01-23T08:00,19.4,83,16.4,914.0,98,8.3,23.4,0.0,0.0,3
2025-01-23T09:00,22.2,66,15.5,915.1,100,7.2,23.4,0.0,0.0,3
2025-01-23T10:00,25.2,47,13.2,915.4,68,7.3,24.5,0.0,0.0,2
2025-01-23T11:00,27.6,32,9.6,915.1,71,8.8,28.4,0.0,0.0,2
2025-01-23T12:00,28.9,26,7.4,914.7,62,11.0,33.1,0.0,0.0,2
2025-01-23T13:00,29.5,25,7.4,913.6,100,11.9,34.9,0.0,0.0,3
2025-01-23T14:00,29.7,26,7.9,912.7,100,11.9,34.9,0.0,0.0,3
2025-01-23T15:00,29.3,26,7.9,912.2,100,12.6,34.9,0.0,0.0,3
2025-01-23T16:00,28.4,27,7.7,912.0,99,13.0,34.9,0.0,0.0,3
2025-01-23T17:00,27.3,30,8.0,911.9,80,12.3,33.8,0.0,0.0,3
2025-01-23T18:00,25.3,40,10.6,912.1,58,10.3,30.6,0.0,0.0,2
2025-01-23T19:00,23.8,50,12.7,912.8,86,10.5,23.0,0.0,0.0,3
2025-01-23T20:00,22.3,58,13.7,913.2,100,10.9,23.4,0.0,0.0,3
2025-01-23T21:00,20.9,65,14.1,913.3,99,11.1,24.1,0.0,0.0,3
2025-01-23T22:00,20.0,72,14.8,913.0,100,10.7,23.4,0.0,0.0,3
2025-01-23T23:00,19.4,79,15.7,912.5,100,9.8,22.7,0.0,0.0,3
2025-01-24T00:00,18.8,85,16.2,911.6,100,8.8,20.2,0.0,0.0,3
2025-01-24T01:00,18.1,90,16.3,910.9,100,8.8,18.7,0.0,0.0,3
2025-01-24T02:00,17.1,96,16.4,910.1,84,8.8,19.8,0.0,0.0,3
2025-01-24T03:00,16.7,99,16.6,909.7,100,9.2,20.2,0.0,0.0,3
2025-01-24T04:00,16.8,96,16.2,910.0,100,11.8,28.8,0.0,0.0,3
2025-01-24T05:00,17.0,90,15.4,910.5,75,10.1,27.4,0.0,0.0,2
2025-01-24T06:00,16.3,93,15.2,910.8,100,10.0,22.7,0.0,0.0,3
2025-01-24T07:00,16.6,86,14.3,911.6,89,9.8,25.2,0.0,0.0,3
2025-01-24T08:00,17.9,74,13.2,913.0,85,7.4,23.8,0.0,0.0,3
2025-01-24T09:00,20.3,59,11.9,914.3,42,6.5,22.0,0.0,0.0,1
2025-01-24T10:00,22.7,49,11.3,914.7,43,7.0,24.5,0.0,0.0,1
2025-01-24T11:00,24.8,41,10.6,914.7,71,8.0,27.4,0.0,0.0,2
2025-01-24T12:00,26.5,33,8.9,914.4,44,9.1,29.9,0.0,0.0,1
2025-01-24T13:00,27.5,29,7.9,913.4,35,10.6,32.8,0.0,0.0,1
2025-01-24T14:00,27.7,30,8.7,912.4,15,11.4,34.2,0.0,0.0,0
2025-01-24T15:00,27.4,35,10.4,911.7,0,11.0,33.8,0.0,0.0,0
2025-01-24T16:00,26.7,37,11.0,911.4,0,11.3,32.0,0.0,0.0,0
2025-01-24T17:00,25.4,42,11.6,911.8,0,12.1,31.0,0.0,0.0,0
2025-01-24T18:00,23.9,50,12.8,912.3,0,9.0,25.9,0.0,0.0,0
2025-01-24T19:00,22.8,52,12.6,913.2,0,9.6,21.6,0.0,0.0,0
2025-01-24T20:00,21.6,55,12.0,913.7,0,10.3,23.4,0.0,0.0,0
2025-01-24T21:00,20.5,61,12.8,913.8,13,9.3,23.0,0.0,0.0,0
2025-01-24T22:00,19.7,68,13.5,913.5,68,8.3,19.8,0.0,0.0,2
2025-01-24T23:00,19.1,73,14.0,913.4,57,9.1,19.1,0.0,0.0,2
2025-01-25T00:00,18.4,77,14.4,913.0,80,9.9,20.9,0.0,0.0,3
2025-01-25T01:00,17.6,82,14.5,912.0,75,9.9,21.2,0.0,0.0,2
2025-01-25T02:00,16.6,89,14.7,911.3,10,8.6,20.9,0.0,0.0,0
2025-01-25T03:00,15.9,93,14.8,910.5,0,8.8,18.4,0.0,0.0,0
2025-01-25T04:00,15.6,94,14.6,910.0,0,9.0,18.7,0.0,0.0,0
2025-01-25T05:00,15.3,93,14.2,910.2,0,9.5,19.1,0.0,0.0,0
2025-01-25T06:00,15.2,97,14.8,911.7,100,10.7,24.5,0.0,0.0,3
2025-01-25T07:00,14.9,98,14.6,912.5,100,9.6,23.8,0.0,0.0,3
2025-01-25T08:00,16.3,85,13.8,913.7,77,8.0,23.4,0.0,0.0,2
2025-01-25T09:00,19.9,62,12.4,915.0,39,9.4,26.6,0.0,0.0,1
2025-01-25T10:00,22.8,47,11.1,915.4,90,9.9,29.9,0.0,0.0,3
2025-01-25T11:00,25.2,38,9.9,915.4,58,9.5,30.2,0.0,0.0,2
2025-01-25T12:00,27.0,31,8.5,914.9,83,10.1,31.7,0.0,0.0,3
2025-01-25T13:00,28.2,29,8.4,913.9,91,10.5,32.4,0.0,0.0,3
2025-01-25T14:00,28.9,27,7.9,913.2,86,10.5,32.4,0.0,0.0,3
2025-01-25T15:00,29.0,24,6.4,912.3,99,11.4,32.8,0.0,0.0,3
2025-01-25T16:00,28.2,27,7.7,912.1,93,12.6,33.5,0.0,0.0,3
2025-01-25T17:00,26.8,30,8.0,912.0,75,13.9,34.9,0.0,0.0,2
2025-01-25T18:00,25.6,31,7.2,912.4,44,9.1,32.4,0.0,0.0,1
2025-01-25T19:00,24.2,39,9.4,913.0,44,10.7,23.4,0.0,0.0,1
2025-01-25T20:00,22.7,47,10.7,913.7,20,11.0,24.8,0.0,0.0,1
2025-01-25T21:00,21.4,54,11.8,914.0,55,10.8,24.5,0.0,0.0,2
2025-01-25T22:00,20.2,64,13.2,914.0,91,10.5,23.4,0.0,0.0,3
2025-01-25T23:00,19.4,72,14.1,913.9,97,10.2,22.3,0.0,0.0,3
2025-01-26T00:00,18.6,78,14.7,913.2,68,10.1,21.6,0.0,0.0,2
2025-01-26T01:00,17.8,83,14.8,912.3,28,10.4,21.6,0.0,0.0,1
2025-01-26T02:00,17.1,85,14.6,911.5,89,9.8,21.6,0.0,0.0,3
2025-01-26T03:00,16.4,86,14.1,911.0,83,9.6,20.5,0.0,0.0,3
2025-01-26T04:00,16.0,84,13.3,910.8,90,9.4,19.4,0.0,0.0,3
2025-01-26T05:00,15.8,78,11.9,910.9,46,10.3,20.9,0.0,0.0,1
2025-01-26T06:00,15.1,94,14.2,911.5,85,10.2,21.6,0.0,0.0,3
2025-01-26T07:00,15.3,78,11.4,912.5,76,11.2,25.6,0.0,0.0,2
2025-01-26T08:00,17.9,56,8.9,913.8,45,9.3,25.2,0.0,0.0,1
2025-01-26T09:00,22.0,33,5.0,915.3,22,10.7,28.1,0.0,0.0,1
2025-01-26T10:00,25.4,18,-0.4,915.8,41,13.8,36.4,0.0,0.0,1
2025-01-26T11:00,27.2,16,-1.2,915.8,91,15.4,41.4,0.0,0.0,3
2025-01-26T12:00,28.3,15,-0.8,915.1,37,15.9,42.8,0.0,0.0,1
2025-01-26T13:00,28.9,15,0.1,913.9,82,15.6,42.8,0.0,0.0,3
2025-01-26T14:00,29.1,16,0.3,913.0,96,15.3,42.5,0.0,0.0,3
2025-01-26T15:00,28.8,17,1.3,912.2,100,14.8,41.4,0.0,0.0,3
2025-01-26T16:00,27.9,18,1.4,911.7,100,15.3,39.6,0.0,0.0,3
2025-01-26T17:00,26.6,20,1.6,911.9,96,15.0,38.9,0.0,0.0,3
2025-01-26T18:00,25.2,25,4.0,912.4,72,11.9,36.0,0.0,0.0,2
2025-01-26T19:00,23.5,35,7.0,912.9,39,13.2,31.0,0.0,0.0,1
2025-01-26T20:00,22.0,40,8.0,913.6,0,13.7,32.4,0.0,0.0,0
2025-01-26T21:00,21.0,47,9.2,913.5,16,12.5,30.2,0.0,0.0,0
2025-01-26T22:00,20.0,56,11.0,913.4,17,10.7,27.0,0.0,0.0,0
2025-01-26T23:00,19.1,61,11.5,912.8,17,10.3,22.7,0.0,0.0,0
2025-01-27T00:00,18.4,67,12.1,912.4,88,10.3,22.0,0.0,0.0,3
2025-01-27T01:00,17.6,76,13.2,911.4,95,8.9,21.6,0.0,0.0,3
2025-01-27T02:00,16.9,83,14.0,910.6,57,7.6,18.7,0.0,0.0,2
2025-01-27T03:00,16.2,88,14.2,910.2,63,7.4,15.5,0.0,0.0,2
2025-01-27T04:00,15.8,88,13.8,910.0,51,7.0,15.1,0.0,0.0,2
2025-01-27T05:00,15.3,85,12.8,910.0,12,5.4,14.0,0.0,0.0,0
2025-01-27T06:00,15.0,96,14.4,910.8,57,5.6,12.6,0.0,0.0,2
2025-01-27T07:00,15.0,96,14.3,911.6,80,6.9,15.1,0.0,0.0,3
2025-01-27T08:00,16.7,81,13.4,913.0,12,4.5,16.2,0.0,0.0,0
2025-01-27T09:00,21.0,49,9.9,914.8,0,5.6,19.4,0.0,0.0,0
2025-01-27T10:00,24.0,30,5.3,915.1,0,7.4,24.8,0.0,0.0,0
2025-01-27T11:00,25.8,23,3.2,914.9,36,9.6,30.2,0.0,0.0,1
2025-01-27T12:00,27.0,22,3.5,914.3,66,11.3,33.8,0.0,0.0,2
2025-01-27T13:00,27.8,21,3.7,913.1,18,11.8,34.9,0.0,0.0,0
2025-01-27T14:00,28.2,21,3.6,912.3,2,11.6,34.9,0.0,0.0,0
2025-01-27T15:00,28.0,23,4.7,911.5,0,12.0,34.2,0.0,0.0,0
2025-01-27T16:00,27.3,26,6.4,911.2,2,11.9,34.2,0.0,0.0,0
2025-01-27T17:00,26.1,30,7.3,911.2,0,11.6,32.0,0.0,0.0,0
2025-01-27T18:00,25.0,37,9.2,911.5,8,9.0,26.6,0.0,0.0,0
2025-01-27T19:00,24.0,41,9.9,912.0,11,9.4,23.0,0.0,0.0,0
2025-01-27T20:00,22.2,48,10.6,912.9,0,11.7,28.1,0.0,0.0,0
2025-01-27T21:00,20.8,52,10.5,913.0,0,11.1,28.4,0.0,0.0,0
2025-01-27T22:00,20.1,52,10.0,913.0,0,10.4,23.8,0.0,0.0,0
2025-01-27T23:00,19.3,59,11.2,912.4,0,10.1,22.7,0.0,0.0,0
2025-01-28T00:00,18.7,66,12.3,911.8,48,10.3,21.6,0.0,0.0,1
2025-01-28T01:00,17.7,73,12.7,911.2,44,11.1,24.1,0.0,0.0,1
2025-01-28T02:00,16.7,81,13.4,910.4,66,11.2,24.1,0.0,0.0,2
2025-01-28T03:00,16.2,88,14.2,909.8,10,11.0,24.1,0.0,0.0,0
2025-01-28T04:00,15.8,93,14.6,909.5,0,10.3,22.7,0.0,0.0,0
2025-01-28T05:00,15.5,95,14.7,909.7,6,9.1,21.2,0.0,0.0,0
2025-01-28T06:00,15.6,99,15.4,910.6,100,8.6,20.2,0.0,0.0,3
2025-01-28T07:00,15.7,98,15.5,911.7,100,7.9,20.9,0.0,0.0,3
2025-01-28T08:00,16.5,91,15.0,913.0,89,6.2,19.4,0.0,0.0,3
2025-01-28T09:00,19.7,65,13.0,914.7,88,4.9,19.4,0.0,0.0,3
2025-01-28T10:00,23.1,37,7.7,915.3,98,5.6,21.6,0.0,0.0,3
2025-01-28T11:00,25.2,28,5.7,915.4,100,7.5,26.3,0.0,0.0,3
2025-01-28T12:00,26.6,28,6.4,914.8,100,8.6,28.8,0.0,0.0,3
2025-01-28T13:00,27.6,25,6.1,914.0,100,9.2,29.9,0.0,0.0,3
2025-01-28T14:00,28.1,23,4.9,913.1,100,10.0,31.0,0.0,0.0,3
2025-01-28T15:00,28.0,23,5.1,912.3,100,10.0,31.0,0.0,0.0,3
2025-01-28T16:00,27.2,26,6.3,912.1,100,10.0,29.9,0.0,0.0,3
2025-01-28T17:00,26.0,31,7.4,912.2,100,10.5,28.1,0.0,0.0,3
2025-01-28T18:00,24.9,35,8.2,912.7,100,8.0,25.2,0.0,0.0,3
2025-01-28T19:00,24.1,40,9.6,913.3,98,7.9,20.2,0.0,0.0,3
2025-01-28T20:00,22.5,49,11.3,914.1,99,9.6,22.7,0.0,0.0,3
2025-01-28T21:00,21.2,52,11.1,914.6,100,9.3,23.8,0.0,0.0,3
2025-01-28T22:00,20.3,55,10.9,914.6,98,9.8,22.0,0.0,0.0,3
2025-01-28T23:00,19.6,59,11.5,914.3,100,10.3,23.0,0.0,0.0,3
2025-01-29T00:00,19.0,66,12.4,913.8,100,10.2,22.0,0.0,0.0,3
2025-01-29T01:00,17.8,71,12.4,913.5,100,12.3,26.6,0.0,0.0,3
2025-01-29T02:00,16.5,79,12.9,912.7,100,12.1,27.4,0.0,0.0,3
2025-01-29T03:00,15.9,86,13.6,912.1,93,11.9,26.3,0.0,0.0,3
2025-01-29T04:00,15.5,91,14.1,912.0,32,11.6,25.2,0.0,0.0,1
2025-01-29T05:00,15.2,95,14.3,912.0,6,11.2,24.5,0.0,0.0,0
2025-01-29T06:00,15.6,99,15.4,913.0,100,10.3,28.4,0.0,0.0,3
2025-01-29T07:00,15.6,96,14.9,913.5,100,9.8,23.8,0.0,0.0,3
2025-01-29T08:00,17.4,81,14.0,914.7,40,7.9,24.8,0.0,0.0,1
2025-01-29T09:00,20.7,61,12.9,915.8,36,7.3,23.4,0.0,0.0,1
2025-01-29T10:00,24.0,40,9.7,916.3,66,10.1,29.9,0.0,0.0,2
2025-01-29T11:00,26.3,28,6.5,916.1,98,11.9,34.6,0.0,0.0,3
2025-01-29T12:00,28.0,23,4.9,915.4,100,12.3,35.6,0.0,0.0,3
2025-01-29T13:00,29.0,21,4.6,914.5,100,12.0,35.6,0.0,0.0,3
2025-01-29T14:00,29.4,23,6.0,913.5,100,12.0,35.3,0.0,0.0,3
2025-01-29T15:00,29.3,22,5.7,912.6,100,12.5,34.9,0.0,0.0,3
2025-01-29T16:00,28.4,26,6.9,912.3,100,12.5,34.9,0.0,0.0,3
2025-01-29T17:00,27.0,33,9.5,912.4,100,12.5,33.1,0.0,0.0,3
2025-01-29T18:00,25.8,45,13.0,912.7,100,10.1,30.2,0.0,0.0,3
2025-01-29T19:00,24.6,52,14.0,913.8,100,11.2,27.0,0.0,0.0,3
2025-01-29T20:00,23.1,60,14.8,914.4,100,11.6,27.7,0.0,0.0,3
2025-01-29T21:00,21.8,66,15.1,914.5,99,10.4,27.4,0.0,0.0,3
2025-01-29T22:00,20.6,73,15.5,914.2,80,9.8,24.1,0.0,0.0,3
2025-01-29T23:00,19.8,77,15.7,913.7,6,9.4,23.0,0.0,0.0,0
2025-01-30T00:00,18.9,80,15.4,913.2,2,9.4,22.0,0.0,0.0,0
2025-01-30T01:00,18.1,81,14.8,912.4,35,9.4,22.0,0.0,0.0,1
2025-01-30T02:00,17.3,83,14.3,911.8,99,9.2,20.9,0.0,0.0,3
2025-01-30T03:00,16.8,84,14.0,911.0,13,9.1,20.5,0.0,0.0,0
2025-01-30T04:00,16.4,84,13.7,910.8,30,8.5,19.8,0.0,0.0,1
2025-01-30T05:00,16.1,84,13.3,911.0,1,7.6,18.0,0.0,0.0,0
2025-01-30T06:00,16.3,96,15.7,912.6,23,8.6,20.5,0.0,0.0,1
2025-01-30T07:00,16.4,92,15.1,913.4,50,8.5,20.2,0.0,0.0,2
2025-01-30T08:00,17.9,82,14.7,914.9,25,6.6,19.1,0.0,0.0,1
2025-01-30T09:00,21.0,66,14.4,916.1,1,6.3,22.0,0.0,0.0,0
2025-01-30T10:00,24.1,52,13.7,916.5,12,6.2,23.0,0.0,0.0,0
2025-01-30T11:00,26.2,46,13.7,916.2,3,6.8,25.2,0.0,0.0,0
2025-01-30T12:00,27.6,46,14.8,915.5,76,7.5,27.4,0.0,0.0,2
2025-01-30T13:00,28.8,42,14.4,914.2,22,7.2,27.0,0.0,0.0,1
2025-01-30T14:00,29.3,39,13.8,913.0,89,7.8,27.0,0.0,0.0,3
2025-01-30T15:00,29.3,38,13.7,912.0,99,7.9,27.4,0.0,0.0,3
2025-01-30T16:00,28.8,39,13.5,911.6,97,8.2,26.6,0.0,0.0,3
2025-01-30T17:00,27.6,41,13.4,911.7,56,9.8,26.3,0.0,0.0,2
2025-01-30T18:00,26.2,46,13.8,912.0,97,9.5,26.6,0.0,0.0,3
2025-01-30T19:00,24.9,55,15.3,912.4,98,9.8,22.7,0.0,0.0,3
2025-01-30T20:00,24.1,58,15.4,912.9,49,10.2,23.8,0.0,0.0,1
2025-01-30T21:00,23.1,64,15.8,913.4,2,10.5,25.2,0.0,0.0,0
2025-01-30T22:00,22.3,69,16.3,913.4,7,10.0,24.8,0.0,0.0,0
2025-01-30T23:00,21.6,72,16.3,913.0,32,8.3,23.8,0.0,0.0,1
2025-01-31T00:00,20.9,74,16.1,912.2,34,7.6,19.1,0.0,0.0,1
2025-01-31T01:00,20.1,80,16.6,911.6,49,7.1,16.9,0.0,0.0,1
2025-01-31T02:00,19.2,89,17.3,911.2,92,8.3,17.6,0.0,0.0,3
2025-01-31T03:00,18.5,96,17.9,910.7,100,8.8,19.8,0.0,0.0,3
2025-01-31T04:00,18.5,99,18.3,910.7,100,9.6,23.0,0.0,0.0,3
2025-01-31T05:00,18.5,98,18.2,911.3,100,7.0,21.6,0.0,0.0,3
2025-01-31T06:00,19.2,96,18.6,912.1,100,8.2,19.8,0.0,0.0,3
2025-01-31T07:00,19.5,92,18.2,913.0,72,7.9,19.4,0.0,0.0,2
2025-01-31T08:00,21.0,82,17.8,914.2,15,7.7,22.0,0.0,0.0,0
2025-01-31T09:00,23.8,66,16.9,915.4,11,6.5,22.3,0.0,0.0,0
2025-01-31T10:00,26.7,46,14.2,915.8,0,6.4,23.0,0.0,0.0,0
2025-01-31T11:00,28.5,36,12.1,915.5,1,7.5,26.3,0.0,0.0,0
2025-01-31T12:00,29.7,33,11.8,914.6,64,8.2,28.4,0.0,0.0,2
2025-01-31T13:00,30.3,33,12.1,913.8,45,9.4,31.0,0.0,0.0,1
2025-01-31T14:00,30.5,33,12.5,912.7,24,9.7,31.0,0.0,0.0,1
2025-01-31T15:00,30.3,34,12.5,911.8,31,9.6,31.0,0.0,0.0,1
2025-01-31T16:00,29.6,35,12.7,911.3,31,10.1,29.5,0.0,0.0,1
2025-01-31T17:00,28.8,39,13.3,911.3,13,10.7,29.2,0.0,0.0,0
2025-01-31T18:00,27.3,42,13.4,911.7,9,9.1,26.6,0.0,0.0,0
2025-01-31T19:00,26.1,47,14.0,912.4,8,9.1,22.0,0.0,0.0,0
2025-01-31T20:00,25.2,50,14.2,913.1,0,8.4,20.5,0.0,0.0,0
2025-01-31T21:00,24.2,54,14.3,913.5,0,9.5,22.0,0.0,0.0,0
2025-01-31T22:00,23.0,63,15.5,913.4,0,10.9,24.8,0.0,0.0,0
2025-01-31T23:00,22.3,69,16.2,912.9,3,10.7,24.8,0.0,0.0,0
2025-02-01T00:00,21.0,81,17.6,912.6,1,12.5,28.8,0.0,0.0,0
2025-02-01T01:00,19.9,94,18.9,912.1,100,11.8,28.8,0.0,0.0,3
2025-02-01T02:00,19.5,99,19.4,911.3,100,12.0,28.4,0.0,0.0,3
2025-02-01T03:00,19.4,98,19.2,911.0,100,10.3,27.0,0.0,0.0,3
2025-02-01T04:00,19.4,96,18.8,911.1,100,9.9,23.0,0.0,0.0,3
2025-02-01T05:00,19.4,95,18.5,911.8,100,8.9,22.3,0.0,0.0,3
2025-02-01T06:00,19.9,91,18.3,912.7,100,7.7,18.7,0.0,0.0,3
2025-02-01T07:00,20.0,89,18.1,913.6,100,7.3,18.4,0.0,0.0,3
2025-02-01T08:00,21.3,81,17.8,914.5,40,8.5,22.7,0.0,0.0,1
2025-02-01T09:00,23.8,66,17.1,915.8,37,7.2,23.8,0.0,0.0,1
2025-02-01T10:00,26.1,53,15.9,916.3,3,5.8,23.0,0.0,0.0,0
2025-02-01T11:00,28.3,40,13.2,915.9,0,7.1,25.6,0.0,0.0,0
2025-02-01T12:00,29.4,34,12.0,915.3,0,9.5,31.0,0.0,0.0,0
2025-02-01T13:00,30.2,29,10.4,914.4,6,10.2,32.4,0.0,0.0,0
2025-02-01T14:00,30.5,26,8.7,913.5,24,11.0,33.5,0.0,0.0,1
2025-02-01T15:00,30.4,24,7.6,912.7,26,11.2,33.5,0.0,0.0,1
2025-02-01T16:00,29.7,24,6.8,912.6,9,11.4,33.1,0.0,0.0,0
2025-02-01T17:00,28.7,25,7.0,912.7,7,10.9,31.3,0.0,0.0,0
2025-02-01T18:00,27.7,33,9.8,912.8,5,8.6,28.1,0.0,0.0,0
2025-02-01T19:00,27.1,34,9.7,913.5,2,7.8,20.9,0.0,0.0,0
2025-02-01T20:00,25.9,35,9.4,914.0,1,6.5,18.7,0.0,0.0,0
